captcha,javascript_render,locations,meta,name,parser,profile
False,False,"[{'fqdn': 'handala-hack.to', 'title': 'Handala Hack Team – Free Palestine', 'version': 0, 'slug': 'https://handala-hack.to', 'available': True, 'updated': '2025-06-17 04:38:20.904951', 'lastscrape': '2025-06-17 04:38:20.904936', 'enabled': True}, {'fqdn': 'handala.to', 'title': None, 'version': 0, 'slug': 'https://handala.to', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'vmjfieomxhnfjba57sd6jjws2ogvowjgxhhfglsikqvvrnrajbmpxqqd.onion', 'title': 'Handala Hack Team – Free Palestine', 'version': 3, 'slug': 'http://vmjfieomxhnfjba57sd6jjws2ogvowjgxhhfglsikqvvrnrajbmpxqqd.onion', 'available': True, 'updated': '2025-06-17 04:38:29.150687', 'lastscrape': '2025-06-17 04:38:29.150673', 'enabled': True}]",,handala,True,[]
False,False,"[{'fqdn': 'dataleakypypu7uwblm5kttv726l3iripago6p336xjnbstkjwrlnlid.onion', 'title': 'DragonForce | Oops...', 'version': 3, 'slug': 'http://dataleakypypu7uwblm5kttv726l3iripago6p336xjnbstkjwrlnlid.onion', 'available': False, 'updated': '2025-03-28 18:31:26.116000', 'lastscrape': '2025-03-28 18:31:26.115961', 'enabled': True}]",,eldorado,True,[]
False,False,"[{'fqdn': '6xdpj3sb5kekvq5ulym5qqmzsv6ektjgvpmajns3qrafgxtyxrhokfqd.onion', 'title': '404 Not Found', 'version': 3, 'slug': 'http://6xdpj3sb5kekvq5ulym5qqmzsv6ektjgvpmajns3qrafgxtyxrhokfqd.onion/assets/index-49d93e78.js', 'available': True, 'updated': '2025-06-17 04:38:36.925525', 'lastscrape': '2025-06-17 04:38:36.925514', 'enabled': True}]",,vanirgroup,True,[]
False,False,"[{'fqdn': 'gg6owuhu72muoelkt2msjrp2llwr2on5634sk5v2xefzmobvryywbhid.onion', 'title': 'offline', 'version': 3, 'slug': 'http://gg6owuhu72muoelkt2msjrp2llwr2on5634sk5v2xefzmobvryywbhid.onion', 'available': False, 'updated': '2024-08-12 12:38:53.261085', 'lastscrape': '2024-08-12 12:38:53.261074', 'enabled': True}]",,ransomcortex,True,[]
False,False,"[{'fqdn': 'k67ivvik3dikqi4gy4ua7xa6idijl4si7k5ad5lotbaeirfcsx4sgbid.onion', 'title': 'MADDLL32 - LEAKED FILES', 'version': 3, 'slug': 'http://k67ivvik3dikqi4gy4ua7xa6idijl4si7k5ad5lotbaeirfcsx4sgbid.onion/index2.php', 'available': False, 'updated': '2024-10-03 12:37:41.441136', 'lastscrape': '2024-10-03 12:37:41.441123', 'enabled': True}]",,madliberator,True,[]
False,False,"[{'fqdn': 'disposessor.com', 'title': None, 'version': 0, 'slug': 'https://disposessor.com/dashboard', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'radar.ltd', 'title': None, 'version': 0, 'slug': 'https://radar.ltd/dashboard', 'available': True, 'updated': '2025-06-17 04:38:47.424779', 'lastscrape': '2025-06-17 04:38:47.424764', 'enabled': True}, {'fqdn': 'e27z5kd2rjsern2gpgukhcioysqlfquxgf7rxpvcwepxl4lfc736piyd.onion', 'title': None, 'version': 3, 'slug': 'http://e27z5kd2rjsern2gpgukhcioysqlfquxgf7rxpvcwepxl4lfc736piyd.onion/back/getallblogs?search=&page=1', 'available': False, 'updated': '2024-08-12 12:39:02.010590', 'lastscrape': '2024-08-12 12:39:02.010576', 'enabled': True}]",,dispossessor,True,[]
False,False,"[{'fqdn': 'nullbulge.com', 'title': None, 'version': 0, 'slug': 'https://nullbulge.com', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'nullbulge.se', 'title': 'Just a moment...', 'version': 0, 'slug': 'https://nullbulge.se/blog.html', 'available': True, 'updated': '2025-06-17 04:38:51.837331', 'lastscrape': '2025-06-17 04:38:51.837318', 'enabled': True}, {'fqdn': 'nullbulge.co', 'title': ' 404 Not Found\r\n', 'version': 0, 'slug': 'https://nullbulge.co/blog.html', 'available': False, 'updated': '2024-10-25 03:01:33.728127', 'lastscrape': '2024-10-25 03:01:33.728112', 'enabled': False}]",,nullbulge,False,[]
False,False,"[{'fqdn': 'lynxblog.net', 'title': None, 'version': 0, 'slug': 'http://lynxblog.net/api/v1/blog/get/announcements?page=1&perPage=10', 'available': False, 'updated': '2025-05-26 04:33:52.583582', 'lastscrape': '2025-05-26 04:33:52.583570', 'enabled': True}, {'fqdn': 'lynxbllrfr5262yvbgtqoyq76s7mpztcqkv6tjjxgpilpma7nyoeohyd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxbllrfr5262yvbgtqoyq76s7mpztcqkv6tjjxgpilpma7nyoeohyd.onion/api/v1/blog/get/announcements?page=1&perPage=10', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogco7r37jt7p5wrmfxzqze7ghxw6rihzkqc455qluacwotciyd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogco7r37jt7p5wrmfxzqze7ghxw6rihzkqc455qluacwotciyd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogijy4jfoblgix2klxmkbgee4leoeuge7qt4fpfkj4zbi2sjyd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogijy4jfoblgix2klxmkbgee4leoeuge7qt4fpfkj4zbi2sjyd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogmx3rbiwg3rpj4nds25hjsnrwkpxt5gaznetfikz4gz2csyad.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogmx3rbiwg3rpj4nds25hjsnrwkpxt5gaznetfikz4gz2csyad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogoxllth4b46cfwlop5pfj4s7dyv37yuy7qn2ftan6gd72hsad.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogoxllth4b46cfwlop5pfj4s7dyv37yuy7qn2ftan6gd72hsad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogtwatfsrwj3oatpejwxk5bngqcd5f7s26iskagfu7ouaomjad.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogtwatfsrwj3oatpejwxk5bngqcd5f7s26iskagfu7ouaomjad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogxstgzsarfyk2pvhdv45igghb4zmthnzmsipzeoduruz3xwqd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogxstgzsarfyk2pvhdv45igghb4zmthnzmsipzeoduruz3xwqd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxblogxutufossaeawlij3j3uikaloll5ko6grzhkwdclrjngrfoid.onion', 'title': None, 'version': 3, 'slug': 'http://lynxblogxutufossaeawlij3j3uikaloll5ko6grzhkwdclrjngrfoid.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxch2k5xi35j7hlbmwl7d6u2oz4vp2wqp6qkwol624cod3d6iqiyqd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxch2k5xi35j7hlbmwl7d6u2oz4vp2wqp6qkwol624cod3d6iqiyqd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatbykq2vycvyrtjqb3yuj4ze2wvdubzr2u6b632trwvdbsgmyd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatbykq2vycvyrtjqb3yuj4ze2wvdubzr2u6b632trwvdbsgmyd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatde4spv5x6xlwxf47jdo7wtwwgikdoeroxamphu3e7xx5doqd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatde4spv5x6xlwxf47jdo7wtwwgikdoeroxamphu3e7xx5doqd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatdy3tgcuijsqofhssopcepirjfq2f4pvb5qd4un4dhqyxswqd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatdy3tgcuijsqofhssopcepirjfq2f4pvb5qd4un4dhqyxswqd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatdykpoelffqlvcbtry6o7gxk3rs2aiagh7ddz5yfttd6quxqd.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatdykpoelffqlvcbtry6o7gxk3rs2aiagh7ddz5yfttd6quxqd.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatly4zludmhmi75jrwhycnoqvkxb4prohxmyzf4euf5gjxroad.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatly4zludmhmi75jrwhycnoqvkxb4prohxmyzf4euf5gjxroad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}, {'fqdn': 'lynxchatohmppv6au67lloc2vs6chy7nya7dsu2hhs55mcjxp2joglad.onion', 'title': None, 'version': 3, 'slug': 'http://lynxchatohmppv6au67lloc2vs6chy7nya7dsu2hhs55mcjxp2joglad.onion', 'available': False, 'updated': None, 'lastscrape': '2021-05-01 00:00:00.000000', 'enabled': False}]",,lynx,False,[]
False,False,"[{'fqdn': 'onyxcgfg4pjevvp5h34zvhaj45kbft3dg5r33j5vu3nyp7xic3vrzvad.onion', 'title': 'Helldown Leaks', 'version': 3, 'slug': 'http://onyxcgfg4pjevvp5h34zvhaj45kbft3dg5r33j5vu3nyp7xic3vrzvad.onion', 'available': False, 'updated': '2024-08-24 16:42:40.740667', 'lastscrape': '2024-08-24 16:42:40.740657', 'enabled': False}, {'fqdn': 'onyxcym4mjilrsptk5uo2dhesbwntuban55mvww2olk5ygqafhu3i3yd.onion', 'title': 'Helldown Leaks', 'version': 3, 'slug': 'http://onyxcym4mjilrsptk5uo2dhesbwntuban55mvww2olk5ygqafhu3i3yd.onion/', 'available': False, 'updated': '2024-11-21 12:39:21.644635', 'lastscrape': '2024-11-21 12:39:21.644624', 'enabled': True}]",,helldown,True,[]
False,False,"[{'fqdn': 'orca66hwnpciepupe5626k2ib6dds6zizjwuuashz67usjps2wehz4id.onion', 'title': 'Leaks', 'version': 3, 'slug': 'http://orca66hwnpciepupe5626k2ib6dds6zizjwuuashz67usjps2wehz4id.onion', 'available': True, 'updated': '2025-06-17 04:39:36.379665', 'lastscrape': '2025-06-17 04:39:36.379654', 'enabled': True}]",,orca,True,[]
False,False,"[{'fqdn': 'nitrogenczslprh3xyw6lh5xyjvmsz7ciljoqxxknd7uymkfetfhgvqd.onion', 'title': 'NitroBlog', 'version': 3, 'slug': 'http://nitrogenczslprh3xyw6lh5xyjvmsz7ciljoqxxknd7uymkfetfhgvqd.onion', 'available': True, 'updated': '2025-06-17 04:39:39.681844', 'lastscrape': '2025-06-17 04:39:39.681833', 'enabled': True}]",,nitrogen,True,[]
False,False,"[{'fqdn': 'sarcomawmawlhov7o5mdhz4eszxxlkyaoiyiy2b5iwxnds2dmb4jakad.onion', 'title': 'Sarcoma Group', 'version': 3, 'slug': 'http://sarcomawmawlhov7o5mdhz4eszxxlkyaoiyiy2b5iwxnds2dmb4jakad.onion', 'available': True, 'updated': '2025-06-17 04:39:42.337878', 'lastscrape': '2025-06-17 04:39:42.337867', 'enabled': True}]",,sarcoma,True,[]
False,False,"[{'fqdn': 'ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion', 'title': 'Interlock', 'version': 3, 'slug': 'http://ebhmkoohccl45qesdbvrjqtyro2hmhkmh6vkyfyjjzfllm3ix72aqaid.onion', 'available': True, 'updated': '2025-06-17 04:39:45.314428', 'lastscrape': '2025-06-17 04:39:45.314417', 'enabled': True}]",,interlock,True,[]
False,False,"[{'fqdn': 'hellcakbszllztlyqbjzwcbdhfrodx55wq77kmftp4bhnhsnn5r3odad.onion', 'title': 'Redirect to Mirror', 'version': 3, 'slug': 'http://hellcakbszllztlyqbjzwcbdhfrodx55wq77kmftp4bhnhsnn5r3odad.onion', 'available': False, 'updated': '2025-05-25 18:37:13.556117', 'lastscrape': '2025-05-25 18:37:13.556105', 'enabled': True}]",,hellcat,True,[]
False,False,"[{'fqdn': 'termiteuslbumdge2zmfmfcsrvmvsfe4gvyudc5j6cdnisnhtftvokid.onion', 'title': 'Termite', 'version': 3, 'slug': 'http://termiteuslbumdge2zmfmfcsrvmvsfe4gvyudc5j6cdnisnhtftvokid.onion', 'available': True, 'updated': '2025-06-17 04:39:53.813454', 'lastscrape': '2025-06-17 04:39:53.813441', 'enabled': True}, {'fqdn': 'termitelfvhutinrgpe55siktisskbqntkuq7ojidg42zh26avekq6qd.onion', 'title': None, 'version': 3, 'slug': 'http://termitelfvhutinrgpe55siktisskbqntkuq7ojidg42zh26avekq6qd.onion/api/blog/blogs', 'available': True, 'updated': '2025-06-17 04:40:00.352314', 'lastscrape': '2025-06-17 04:40:00.352300', 'enabled': True}]",,termite,True,[]
False,False,"[{'fqdn': 'nerqnacjmdy3obvevyol7qhazkwkv57dwqvye5v46k5bcujtfa6sduad.onion', 'title': 'Stolen data', 'version': 3, 'slug': 'http://nerqnacjmdy3obvevyol7qhazkwkv57dwqvye5v46k5bcujtfa6sduad.onion/', 'available': True, 'updated': '2025-06-17 04:40:05.786151', 'lastscrape': '2025-06-17 04:40:05.786141', 'enabled': True}]",,kairos,True,[]
False,False,"[{'fqdn': 'bashex7mokreyoxl6wlswxl4foi7okgs7or7aergnuiockuoq35yt3ad.onion', 'title': 'BASHE', 'version': 3, 'slug': 'http://bashex7mokreyoxl6wlswxl4foi7okgs7or7aergnuiockuoq35yt3ad.onion', 'available': True, 'updated': '2025-06-17 04:40:08.201442', 'lastscrape': '2025-06-17 04:40:08.201431', 'enabled': True}, {'fqdn': 'basheqtvzqwz4vp6ks5lm2ocq7i6tozqgf6vjcasj4ezmsy4bkpshhyd.onion', 'title': 'BASHE', 'version': 3, 'slug': 'http://basheqtvzqwz4vp6ks5lm2ocq7i6tozqgf6vjcasj4ezmsy4bkpshhyd.onion', 'available': True, 'updated': '2025-06-17 04:40:11.533012', 'lastscrape': '2025-06-17 04:40:11.533002', 'enabled': True}, {'fqdn': 'basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion', 'title': 'BASHE', 'version': 3, 'slug': 'http://basherq53eniermxovo3bkduw5qqq5bkqcml3qictfmamgvmzovykyqd.onion', 'available': True, 'updated': '2025-06-17 04:40:13.672438', 'lastscrape': '2025-06-17 04:40:13.672428', 'enabled': True}, {'fqdn': 'basherykagbxoaiaxkgqhmhd5gbmedwb3di4ig3ouovziagosv4n77qd.onion', 'title': 'BASHE', 'version': 3, 'slug': 'http://basherykagbxoaiaxkgqhmhd5gbmedwb3di4ig3ouovziagosv4n77qd.onion', 'available': True, 'updated': '2025-06-17 04:40:26.571192', 'lastscrape': '2025-06-17 04:40:26.571182', 'enabled': True}, {'fqdn': 'bashete63b3gcijfofpw6fmn3rwnmyi5aclp55n6awcfbexivexbhyad.onion', 'title': 'BASHE', 'version': 3, 'slug': 'http://bashete63b3gcijfofpw6fmn3rwnmyi5aclp55n6awcfbexivexbhyad.onion', 'available': True, 'updated': '2025-06-17 04:40:29.121653', 'lastscrape': '2025-06-17 04:40:29.121642', 'enabled': True}]",,bashe,False,[]
